run, time, tps, resp_time
res6, 2520, 1236.61, 29.19
res6, 2530, 1242.59, 28.88
res6, 2540, 1228.08, 28.87
res6, 2550, 1213.19, 31.31
res6, 2560, 1225.38, 29.87
res6, 2570, 1230.77, 29.32
res6, 2580, 1230.85, 28.76
res6, 2590, 1241.03, 28.58
res6, 2600, 1241.51, 29.14
res6, 2610, 1225.09, 29.13
res6, 2620, 1214.86, 28.91
res6, 2630, 1198.40, 29.94
res6, 2640, 1223.98, 29.92
res6, 2650, 1237.69, 29.35
res6, 2660, 1218.92, 30.10
res6, 2670, 1236.17, 29.32
res6, 2680, 1234.79, 28.27
res6, 2690, 1215.87, 30.22
res6, 2700, 1238.70, 29.44
res6, 2710, 1211.18, 29.63
res6, 2720, 1206.89, 31.31
res6, 2730, 1270.26, 30.63
res6, 2740, 1226.91, 28.30
res6, 2750, 1223.75, 28.67
res6, 2760, 1217.58, 30.57
res6, 2770, 1223.04, 29.20
res6, 2780, 1228.58, 28.82
res6, 2790, 1226.78, 29.78
res6, 2800, 1224.78, 29.18
res6, 2810, 1217.39, 29.72
res6, 2820, 1208.88, 30.61
res6, 2830, 1224.71, 29.69
res6, 2840, 1229.09, 29.05
res6, 2850, 1236.78, 28.64
res6, 2860, 1240.89, 28.78
res6, 2870, 1209.48, 30.42
res6, 2880, 1237.29, 28.86
res6, 2890, 1214.15, 29.72
res6, 2900, 1230.12, 29.42
res6, 2910, 1219.41, 29.77
res6, 2920, 1238.07, 28.65
res6, 2930, 1226.10, 29.73
res6, 2940, 1237.38, 28.76
res6, 2950, 1226.78, 28.94
res6, 2960, 1232.69, 29.32
res6, 2970, 1227.35, 29.60
res6, 2980, 1230.92, 29.07
res6, 2990, 1216.88, 31.07
res6, 3000, 1227.72, 29.10
res6, 3010, 1219.56, 30.39
res6, 3020, 1221.98, 29.65
res6, 3030, 1217.80, 31.52
res6, 3040, 1226.68, 29.75
res6, 3050, 1218.78, 29.19
res6, 3060, 1233.78, 28.95
res6, 3070, 1232.51, 29.18
res6, 3080, 1222.88, 29.85
res6, 3090, 1218.18, 29.98
res6, 3100, 1251.26, 31.29
res6, 3110, 1231.51, 29.56
res6, 3120, 1230.58, 28.72
res6, 3130, 1233.66, 28.83
res6, 3140, 1237.13, 30.86
res6, 3150, 1206.18, 29.85
res6, 3160, 1232.68, 28.06
res6, 3170, 1224.68, 29.80
res6, 3180, 1230.69, 29.17
res6, 3190, 1229.29, 30.10
res6, 3200, 1248.18, 29.80
res6, 3210, 1218.68, 29.84
res6, 3220, 1243.31, 30.38
res6, 3230, 1222.59, 28.67
res6, 3240, 1228.68, 28.75
res6, 3250, 1225.28, 30.04
res6, 3260, 1241.57, 29.52
res6, 3270, 1223.10, 29.37
res6, 3280, 1234.88, 29.27
res6, 3290, 1221.41, 29.55
res6, 3300, 1235.65, 29.38
res6, 3310, 1232.31, 28.72
res6, 3320, 1208.09, 29.86
res6, 3330, 1233.19, 29.25
res6, 3340, 1235.48, 29.18
res6, 3350, 1226.58, 28.87
res6, 3360, 1230.16, 29.18
res6, 3370, 1221.28, 29.29
res6, 3380, 1222.44, 30.79
res6, 3390, 1229.17, 29.97
res6, 3400, 1222.50, 29.51
res6, 3410, 1215.48, 30.92
res6, 3420, 1211.48, 30.18
res6, 3430, 1228.46, 28.94
res6, 3440, 1226.51, 29.52
res6, 3450, 1227.78, 30.01
res6, 3460, 1231.11, 28.60
res6, 3470, 1215.69, 29.82
res6, 3480, 1228.78, 29.96
res6, 3490, 1231.59, 29.35
res6, 3500, 1228.58, 29.61
res6, 3510, 1230.08, 29.12
res6, 3520, 1239.39, 29.39
res6, 3530, 1222.37, 29.26
res6, 3540, 1221.42, 28.72
res6, 3550, 1224.37, 30.05
res6, 3560, 1227.20, 28.98
res6, 3570, 1223.08, 29.51
res6, 3580, 1230.09, 28.48
res6, 3590, 1211.09, 29.26
res6, 3600, 1235.78, 28.44
res6, 3610, 1234.08, 28.28
res6, 3620, 1229.81, 28.97
res6, 3630, 1229.68, 29.46
res6, 3640, 1225.09, 30.14
res6, 3650, 1212.28, 29.53
res6, 3660, 1237.09, 28.81
res6, 3670, 1217.65, 30.14
res6, 3680, 1216.12, 28.87
res6, 3690, 1226.88, 29.77
res6, 3700, 1230.71, 29.35
res6, 3710, 1213.48, 29.46
res6, 3720, 1231.89, 29.07
res6, 3730, 1220.08, 29.68
res6, 3740, 1231.08, 28.71
res6, 3750, 1207.98, 30.49
res6, 3760, 1224.88, 29.36
res6, 3770, 1223.28, 29.53
res6, 3780, 1231.10, 29.75
res6, 3790, 1210.48, 29.60
res6, 3800, 1225.87, 29.23
res6, 3810, 1226.78, 33.28
res6, 3820, 1230.70, 28.96
res6, 3830, 1200.19, 31.25
res6, 3840, 1264.88, 30.44
res6, 3850, 1231.41, 28.39
res6, 3860, 1237.09, 28.39
res6, 3870, 1225.78, 29.21
res6, 3880, 1225.18, 30.56
res6, 3890, 1226.68, 29.57
res6, 3900, 1231.78, 29.19
res6, 3910, 1228.27, 30.09
res6, 3920, 1221.60, 29.11
res6, 3930, 1230.77, 29.09
res6, 3940, 1216.22, 29.06
res6, 3950, 1228.18, 28.82
res6, 3960, 1201.58, 33.64
res6, 3970, 1223.68, 29.92
res6, 3980, 1234.58, 28.35
res6, 3990, 1226.79, 29.13
res6, 4000, 1231.58, 29.58
res6, 4010, 1201.31, 30.16
res6, 4020, 1230.08, 28.82
res6, 4030, 1224.18, 29.05
res6, 4040, 1232.78, 29.17
res6, 4050, 1229.08, 29.00
res6, 4060, 1223.48, 28.59
res6, 4070, 1274.68, 31.91
res6, 4080, 1220.77, 29.78
res6, 4090, 1217.02, 30.32
res6, 4100, 1225.98, 29.63
res6, 4110, 1234.38, 28.87
res6, 4120, 1232.39, 29.31
res6, 4130, 1211.58, 31.76
res6, 4140, 1223.49, 29.68
res6, 4150, 1232.27, 28.62
res6, 4160, 1230.80, 29.18
res6, 4170, 1236.11, 28.82
res6, 4180, 1222.19, 28.92
res6, 4190, 1220.88, 29.19
res6, 4200, 1222.19, 29.27
res6, 4210, 1211.79, 29.42
res6, 4220, 1235.68, 28.73
res6, 4230, 1229.28, 29.41
res6, 4240, 1232.68, 28.68
res6, 4250, 1222.49, 29.11
res6, 4260, 1233.55, 29.24
res6, 4270, 1227.83, 28.55
res6, 4280, 1217.06, 29.81
res6, 4290, 1236.51, 28.80
res6, 4300, 1228.88, 29.62
res6, 4310, 1214.49, 29.00
res6, 4320, 1229.29, 28.96
res6, 4330, 1232.71, 29.09
res6, 4340, 1223.88, 29.22
res6, 4350, 1233.79, 29.28
res6, 4360, 1227.87, 29.40
res6, 4370, 1218.20, 29.79
res6, 4380, 1221.98, 28.77
res6, 4390, 1225.18, 28.85
res6, 4400, 1226.59, 29.77
res6, 4410, 1225.81, 29.07
res6, 4420, 1234.86, 29.52
res6, 4430, 1223.41, 28.55
res6, 4440, 1228.28, 28.92
res6, 4450, 1229.46, 29.22
res6, 4460, 1226.61, 29.72
res6, 4470, 1208.48, 30.32
res6, 4480, 1229.21, 29.25
res6, 4490, 1220.66, 29.53
res6, 4500, 1223.81, 29.16
res6, 4510, 1224.77, 29.49
res6, 4520, 1227.10, 30.08
res6, 4530, 1216.08, 28.87
res6, 4540, 1233.66, 28.83
res6, 4550, 1219.01, 29.50
res6, 4560, 1238.98, 28.70
res6, 4570, 1224.62, 29.62
res6, 4580, 1234.89, 28.89
res6, 4590, 1224.78, 29.21
res6, 4600, 1234.67, 28.72
res6, 4610, 1218.10, 29.35
res6, 4620, 1214.98, 29.89
res6, 4630, 1228.07, 28.91
res6, 4640, 1228.82, 30.02
res6, 4650, 1232.78, 28.82
res6, 4660, 1212.88, 30.33
res6, 4670, 1228.39, 28.62
res6, 4680, 1228.88, 29.40
res6, 4690, 1225.47, 29.81
res6, 4700, 1228.80, 29.03
res6, 4710, 1231.88, 28.71
res6, 4720, 1219.21, 28.87
res6, 4730, 1207.36, 29.85
res6, 4740, 1231.01, 28.92
res6, 4750, 1232.79, 28.68
res6, 4760, 1228.26, 29.19
res6, 4770, 1221.31, 28.63
res6, 4780, 1236.89, 28.89
res6, 4790, 1209.08, 29.82
res6, 4800, 1221.71, 29.49
res6, 4810, 1233.78, 28.80
res6, 4820, 1212.28, 30.72
res6, 4830, 1225.28, 29.41
res6, 4840, 1220.99, 28.84
res6, 4850, 1220.47, 29.27
res6, 4860, 1217.80, 29.26
res6, 4870, 1220.48, 29.28
res6, 4880, 1214.08, 29.71
res6, 4890, 1226.60, 29.08
res6, 4900, 1220.39, 29.68
res6, 4910, 1224.73, 29.60
res6, 4920, 1217.03, 29.96
res6, 4930, 1238.28, 29.30
res6, 4940, 1216.98, 30.06
res6, 4950, 1224.28, 29.54
res6, 4960, 1218.71, 29.20
res6, 4970, 1229.19, 29.06
res6, 4980, 1218.88, 29.27
res6, 4990, 1227.88, 29.17
res6, 5000, 1206.35, 29.49
res6, 5010, 1232.02, 29.03
res6, 5020, 1227.88, 28.81
res6, 5030, 1229.51, 29.08
res6, 5040, 1218.98, 29.45
res6, 5050, 1217.18, 29.72
res6, 5060, 1226.44, 29.11
res6, 5070, 1224.83, 29.22
res6, 5080, 1216.68, 29.76
res6, 5090, 1229.98, 29.12
res6, 5100, 1216.98, 29.95
res6, 5110, 1231.01, 29.19
res6, 5120, 1278.78, 31.08
res6, 5130, 1232.08, 28.73
res6, 5140, 1232.55, 28.87
res6, 5150, 1221.42, 28.98
res6, 5160, 1236.48, 31.97
res6, 5170, 1225.42, 28.96
res6, 5180, 1227.95, 29.52
res6, 5190, 1242.11, 28.71
res6, 5200, 1222.74, 29.56
res6, 5210, 1229.53, 29.81
res6, 5220, 1189.98, 30.86
res6, 5230, 1256.19, 29.19
res6, 5240, 1231.08, 29.60
res6, 5250, 1228.78, 29.65
res6, 5260, 1210.87, 30.15
res6, 5270, 1208.11, 31.40
res6, 5280, 1224.10, 29.43
res6, 5290, 1225.09, 30.15
res6, 5300, 1210.58, 29.89
res6, 5310, 1231.59, 29.06
res6, 5320, 1225.19, 29.17
res6, 5330, 1229.86, 28.96
res6, 5340, 1219.69, 28.88
res6, 5350, 1222.72, 29.44
res6, 5360, 1231.14, 29.51
res6, 5370, 1218.12, 29.47
res6, 5380, 1221.39, 29.28
res6, 5390, 1216.37, 30.04
res6, 5400, 1225.98, 29.46
res6, 5410, 1225.99, 29.13
res6, 5420, 1228.18, 28.90
res6, 5430, 1224.71, 28.81
res6, 5440, 1224.88, 29.36
res6, 5450, 1218.49, 29.03
res6, 5460, 1224.27, 29.13
res6, 5470, 1221.40, 28.68
res6, 5480, 1220.68, 28.73
res6, 5490, 1229.18, 29.65
res6, 5500, 1208.98, 31.65
res6, 5510, 1215.21, 29.11
res6, 5520, 1214.19, 30.10
res6, 5530, 1225.38, 28.87
res6, 5540, 1216.48, 28.93
res6, 5550, 1230.18, 29.09
res6, 5560, 1236.69, 28.82
res6, 5570, 1212.18, 29.73
res6, 5580, 1227.29, 29.70
res6, 5590, 1225.14, 29.72
res6, 5600, 1233.25, 29.17
res6, 5610, 1223.78, 29.19
res6, 5620, 1212.88, 29.85
res6, 5630, 1217.99, 29.46
res6, 5640, 1224.78, 29.18
res6, 5650, 1224.04, 29.62
res6, 5660, 1215.83, 29.47
res6, 5670, 1229.21, 29.08
res6, 5680, 1221.68, 29.26
res6, 5690, 1257.67, 30.25
res6, 5700, 1227.19, 29.78
res6, 5710, 1218.68, 29.27
res6, 5720, 1220.16, 29.32
res6, 5730, 1229.28, 29.20
res6, 5740, 1223.23, 29.28
res6, 5750, 1216.49, 28.90
res6, 5760, 1233.47, 29.36
res6, 5770, 1217.60, 30.07
res6, 5780, 1227.49, 28.51
res6, 5790, 1208.38, 29.54
res6, 5800, 1212.52, 30.01
res6, 5810, 1216.04, 30.03
res6, 5820, 1219.45, 29.78
res6, 5830, 1219.64, 29.73
res6, 5840, 1232.18, 28.73
res6, 5850, 1226.08, 29.47
res6, 5860, 1227.49, 28.94
res6, 5870, 1223.32, 29.59
res6, 5880, 1226.94, 29.82
res6, 5890, 1228.50, 28.80
res6, 5900, 1230.01, 29.06
res6, 5910, 1201.78, 30.17
res6, 5920, 1209.78, 30.15
res6, 5930, 1213.08, 29.93
res6, 5940, 1218.57, 29.39
res6, 5950, 1226.60, 29.26
res6, 5960, 1216.08, 29.54
res6, 5970, 1218.88, 29.56
res6, 5980, 1200.60, 29.60
res6, 5990, 1206.89, 30.00
res6, 6000, 1218.08, 29.37
res6, 6010, 1224.18, 30.45
res6, 6020, 1235.76, 28.73
res6, 6030, 1218.01, 30.42
res6, 6040, 1219.76, 29.82
res6, 6050, 1205.31, 30.20
res6, 6060, 1225.01, 29.20
res6, 6070, 1192.69, 30.69
res6, 6080, 1224.08, 29.79
res6, 6090, 1222.36, 29.49
res6, 6100, 1243.67, 28.05
res6, 6110, 1220.92, 30.13
res6, 6120, 1224.59, 29.57
res6, 6130, 1230.94, 28.75
res6, 6140, 1224.55, 29.14
res6, 6150, 1236.19, 28.61
res6, 6160, 1237.48, 28.79
res6, 6170, 1212.56, 29.96
res6, 6180, 1238.01, 29.89
res6, 6190, 1227.14, 29.36
res6, 6200, 1225.39, 28.95
res6, 6210, 1225.13, 29.35
res6, 6220, 1228.20, 29.56
res6, 6230, 1210.89, 29.89
res6, 6240, 1237.79, 28.83
res6, 6250, 1218.85, 30.28
res6, 6260, 1226.22, 29.17
res6, 6270, 1220.17, 29.03
res6, 6280, 1226.89, 29.27
res6, 6290, 1222.22, 29.74
res6, 6300, 1237.38, 28.64
res6, 6310, 1200.69, 29.75
res6, 6320, 1203.68, 30.76
res6, 6330, 1230.09, 30.72
res6, 6340, 1231.58, 29.15
res6, 6350, 1219.68, 29.08
res6, 6360, 1212.28, 29.79
res6, 6370, 1232.58, 30.59
res6, 6380, 1223.81, 29.12
res6, 6390, 1226.77, 30.01
res6, 6400, 1226.47, 30.27
res6, 6410, 1213.31, 29.77
res6, 6420, 1233.68, 29.35
res6, 6430, 1223.68, 29.53
res6, 6440, 1219.57, 29.30
res6, 6450, 1232.82, 29.57
res6, 6460, 1225.19, 29.37
res6, 6470, 1215.48, 29.13
res6, 6480, 1232.38, 29.64
res6, 6490, 1213.66, 30.22
res6, 6500, 1225.61, 29.60
res6, 6510, 1204.58, 29.93
res6, 6520, 1227.98, 29.39
res6, 6530, 1227.21, 29.34
res6, 6540, 1221.37, 28.99
res6, 6550, 1225.60, 29.05
res6, 6560, 1225.09, 28.89
res6, 6570, 1231.88, 29.25
res6, 6580, 1205.98, 29.92
res6, 6590, 1217.28, 30.37
res6, 6600, 1224.87, 29.00
res6, 6610, 1225.52, 29.49
res6, 6620, 1225.08, 29.49
res6, 6630, 1230.08, 28.85
res6, 6640, 1224.00, 29.79
res6, 6650, 1226.18, 29.81
res6, 6660, 1215.58, 29.42
res6, 6670, 1229.29, 29.18
res6, 6680, 1228.18, 29.11
res6, 6690, 1232.40, 29.07
res6, 6700, 1231.61, 29.35
res6, 6710, 1223.46, 29.65
res6, 6720, 1227.89, 29.44
res6, 6730, 1219.08, 29.39
res6, 6740, 1221.69, 29.82
res6, 6750, 1236.88, 29.02
res6, 6760, 1228.38, 29.93
res6, 6770, 1209.90, 29.64
res6, 6780, 1212.09, 30.08
res6, 6790, 1225.68, 30.64
res6, 6800, 1210.98, 29.65
res6, 6810, 1223.38, 29.37
res6, 6820, 1229.04, 29.18
res6, 6830, 1217.53, 29.81
res6, 6840, 1203.18, 30.54
res6, 6850, 1221.38, 33.14
res6, 6860, 1228.61, 28.58
res6, 6870, 1229.28, 28.68
res6, 6880, 1226.68, 29.41
res6, 6890, 1207.38, 29.06
res6, 6900, 1235.49, 29.32
res6, 6910, 1223.30, 28.55
res6, 6920, 1222.37, 29.91
res6, 6930, 1218.51, 29.08
res6, 6940, 1230.79, 29.19
res6, 6950, 1214.58, 29.93
res6, 6960, 1238.69, 28.45
res6, 6970, 1226.61, 29.15
res6, 6980, 1207.86, 32.08
res6, 6990, 1227.48, 29.24
res6, 7000, 1227.11, 29.74
res6, 7010, 1226.44, 29.25
res6, 7020, 1230.12, 28.59
res6, 7030, 1227.17, 29.01
res6, 7040, 1225.80, 29.84
res6, 7050, 1224.18, 29.08
res6, 7060, 1231.66, 29.88
res6, 7070, 1219.91, 29.39
res6, 7080, 1227.91, 28.87
res6, 7090, 1215.98, 29.34
res6, 7100, 1211.67, 29.13
res6, 7110, 1230.30, 29.44
res6, 7120, 1227.51, 29.36
res6, 7130, 1226.86, 29.11
res6, 7140, 1225.56, 29.31
res6, 7150, 1217.11, 30.07
res6, 7160, 1216.31, 29.46
res6, 7170, 1219.28, 29.26
res6, 7180, 1227.78, 29.07
res6, 7190, 1221.49, 29.90
res6, 7200, 1230.79, 29.28
res7, 10, 772.90, 20.52
res7, 20, 1283.54, 19.63
res7, 30, 1360.81, 18.69
res7, 40, 1384.78, 20.05
res7, 50, 1310.88, 31.18
res7, 60, 1047.29, 32.12
res7, 70, 1126.29, 30.44
res7, 80, 1129.58, 29.10
res7, 90, 1069.09, 32.19
res7, 100, 1065.59, 35.46
res7, 110, 1007.29, 37.98
res7, 120, 1073.58, 31.64
res7, 130, 1037.49, 36.80
res7, 140, 1105.49, 28.49
res7, 150, 1076.09, 31.74
res7, 160, 1062.29, 30.57
res7, 170, 1104.03, 29.28
res7, 180, 1102.85, 29.60
res7, 190, 1085.36, 31.41
res7, 200, 1137.31, 29.27
res7, 210, 1086.99, 31.74
res7, 220, 1086.39, 31.31
res7, 230, 1075.59, 32.27
res7, 240, 1136.19, 30.62
res7, 250, 1048.49, 33.70
res7, 260, 1110.29, 31.52
res7, 270, 1090.09, 30.70
res7, 280, 1109.89, 31.62
res7, 290, 1089.09, 31.59
res7, 300, 1075.59, 31.33
res7, 310, 1079.79, 34.25
res7, 320, 1013.99, 44.83
res7, 330, 1001.79, 51.55
res7, 340, 1070.99, 32.04
res7, 350, 1067.99, 31.24
res7, 360, 1043.59, 39.24
res7, 370, 1119.39, 29.60
res7, 380, 1076.39, 32.83
res7, 390, 1084.39, 32.87
res7, 400, 1082.89, 30.98
res7, 410, 1108.00, 31.93
res7, 420, 1101.29, 32.46
res7, 430, 1111.79, 30.16
res7, 440, 1078.09, 34.03
res7, 450, 1085.38, 30.39
res7, 460, 1081.39, 32.65
res7, 470, 1119.29, 29.50
res7, 480, 1076.48, 32.45
res7, 490, 1074.89, 37.51
res7, 500, 1115.19, 30.57
res7, 510, 1026.67, 39.69
res7, 520, 1088.50, 31.17
res7, 530, 1096.09, 30.45
res7, 540, 1114.79, 30.66
res7, 550, 1067.98, 41.74
res7, 560, 1082.90, 30.85
res7, 570, 1013.09, 43.53
res7, 580, 1058.79, 30.36
res7, 590, 1015.99, 44.33
res7, 600, 1035.49, 43.98
res7, 610, 1118.29, 29.55
res7, 620, 1078.89, 31.46
res7, 630, 1084.99, 31.26
res7, 640, 1085.79, 31.46
res7, 650, 1036.67, 40.67
res7, 660, 1119.61, 30.78
res7, 670, 1137.98, 30.97
res7, 680, 1136.27, 29.12
res7, 690, 1138.30, 31.36
res7, 700, 1037.39, 39.29
res7, 710, 1112.29, 30.72
res7, 720, 1136.60, 30.28
res7, 730, 1110.79, 29.69
res7, 740, 1121.09, 29.31
res7, 750, 1120.39, 31.61
res7, 760, 1110.49, 30.83
res7, 770, 1148.67, 29.71
res7, 780, 1106.21, 29.14
res7, 790, 1108.58, 29.67
res7, 800, 1062.99, 31.82
res7, 810, 1093.88, 30.45
res7, 820, 1081.49, 34.39
res7, 830, 1090.89, 30.19
res7, 840, 1063.39, 34.35
res7, 850, 1100.78, 32.28
res7, 860, 1088.49, 30.70
res7, 870, 1118.09, 29.53
res7, 880, 1120.99, 31.27
res7, 890, 1115.49, 29.19
res7, 900, 1127.69, 30.06
res7, 910, 1139.37, 30.08
res7, 920, 1131.19, 29.26
res7, 930, 1144.39, 30.31
res7, 940, 1106.49, 31.28
res7, 950, 1139.09, 29.91
res7, 960, 1140.30, 29.42
res7, 970, 1144.19, 28.30
res7, 980, 1167.19, 28.93
res7, 990, 1144.69, 30.04
res7, 1000, 1104.59, 30.73
res7, 1010, 1122.89, 30.08
res7, 1020, 1092.49, 31.25
res7, 1030, 1050.89, 32.65
res7, 1040, 1154.30, 28.99
res7, 1050, 1096.88, 30.08
res7, 1060, 1132.39, 32.15
res7, 1070, 1151.69, 28.56
res7, 1080, 1142.59, 29.35
res7, 1090, 1116.79, 30.56
res7, 1100, 1183.79, 27.52
res7, 1110, 1159.08, 28.35
res7, 1120, 1171.50, 28.61
res7, 1130, 1124.99, 29.40
res7, 1140, 1153.88, 28.99
res7, 1150, 1116.49, 29.92
res7, 1160, 1176.09, 27.44
res7, 1170, 1134.59, 28.91
res7, 1180, 1086.09, 34.07
res7, 1190, 1116.19, 28.76
res7, 1200, 1054.49, 45.78
res7, 1210, 1126.19, 28.71
res7, 1220, 1097.09, 30.87
res7, 1230, 1131.89, 29.69
res7, 1240, 1158.19, 32.68
res7, 1250, 1149.98, 32.65
res7, 1260, 1121.89, 30.14
res7, 1270, 1121.08, 29.69
res7, 1280, 1147.70, 29.73
res7, 1290, 1090.58, 33.58
res7, 1300, 1113.19, 32.11
res7, 1310, 1149.78, 29.52
res7, 1320, 1129.79, 31.43
res7, 1330, 1080.79, 46.73
res7, 1340, 1154.59, 28.34
res7, 1350, 1070.79, 32.07
res7, 1360, 1140.40, 29.63
res7, 1370, 1129.98, 28.14
res7, 1380, 1134.49, 28.24
res7, 1390, 1142.99, 29.02
res7, 1400, 1109.09, 32.12
res7, 1410, 1092.39, 31.30
res7, 1420, 1140.29, 29.57
res7, 1430, 1047.39, 39.55
res7, 1440, 1117.09, 31.10
res7, 1450, 1031.19, 38.36
res7, 1460, 1048.29, 33.94
res7, 1470, 999.89, 44.94
res7, 1480, 1040.49, 57.46
res7, 1490, 1029.99, 37.63
res7, 1500, 1015.19, 61.39
res7, 1510, 1034.89, 40.16
res7, 1520, 1015.49, 46.91
res7, 1530, 1027.09, 45.21
res7, 1540, 966.68, 219.29
res7, 1550, 1019.99, 49.02
res7, 1560, 1017.59, 59.94
res7, 1570, 1118.69, 35.31
res7, 1580, 1095.49, 33.29
res7, 1590, 1100.60, 35.40
res7, 1600, 1118.99, 33.85
res7, 1610, 1072.79, 37.42
res7, 1620, 1103.39, 41.08
res7, 1630, 1029.09, 40.64
res7, 1640, 1016.59, 55.49
res7, 1650, 1136.79, 32.75
res7, 1660, 1081.79, 36.53
res7, 1670, 1051.19, 45.78
res7, 1680, 1085.25, 40.67
res7, 1690, 1065.61, 42.23
res7, 1700, 1118.70, 35.42
res7, 1710, 1110.89, 35.22
res7, 1720, 1097.88, 34.07
res7, 1730, 1061.69, 42.61
res7, 1740, 1055.79, 46.34
res7, 1750, 1111.10, 38.46
res7, 1760, 1040.59, 42.57
res7, 1770, 1093.98, 49.42
res7, 1780, 1057.28, 39.27
res7, 1790, 1046.30, 42.73
res7, 1800, 1131.39, 39.59
res7, 1810, 1082.19, 40.31
res7, 1820, 1064.67, 35.91
res7, 1830, 1078.81, 42.32
res7, 1840, 1045.59, 45.48
res7, 1850, 1095.29, 37.42
res7, 1860, 1092.49, 44.02
res7, 1870, 1074.19, 40.94
res7, 1880, 1078.89, 40.61
res7, 1890, 1128.69, 38.29
res7, 1900, 1068.49, 44.49
res7, 1910, 1111.30, 37.77
res7, 1920, 1123.09, 36.68
res7, 1930, 1048.19, 43.59
res7, 1940, 1103.09, 38.43
res7, 1950, 1141.39, 36.24
res7, 1960, 1087.99, 38.78
res7, 1970, 1104.89, 40.95
res7, 1980, 1131.99, 38.83
res7, 1990, 1078.09, 42.69
res7, 2000, 1051.19, 45.94
res7, 2010, 1111.09, 37.18
res7, 2020, 1080.69, 41.39
res7, 2030, 1101.79, 39.57
res7, 2040, 1103.29, 38.53
res7, 2050, 1087.74, 42.41
res7, 2060, 1095.73, 39.20
res7, 2070, 1113.40, 37.41
res7, 2080, 1106.49, 37.78
res7, 2090, 1111.99, 38.78
res7, 2100, 1144.69, 33.45
res7, 2110, 1032.99, 49.61
res7, 2120, 1106.19, 39.80
res7, 2130, 1099.79, 52.42
res7, 2140, 1133.50, 35.74
res7, 2150, 1065.89, 41.86
res7, 2160, 1134.89, 36.59
res7, 2170, 1070.59, 39.13
res7, 2180, 1110.89, 42.93
res7, 2190, 1108.69, 37.94
res7, 2200, 1115.69, 35.86
res7, 2210, 1126.59, 39.99
res7, 2220, 1075.29, 39.94
res7, 2230, 1113.79, 36.67
res7, 2240, 1103.38, 44.12
res7, 2250, 1123.79, 36.11
res7, 2260, 1108.29, 36.63
res7, 2270, 1127.39, 38.42
res7, 2280, 1138.29, 38.78
res7, 2290, 1112.88, 39.69
res7, 2300, 1095.40, 40.58
res7, 2310, 1130.98, 38.28
res7, 2320, 1132.78, 34.17
res7, 2330, 1079.59, 44.37
res7, 2340, 1075.59, 40.94
res7, 2350, 1020.19, 46.68
res7, 2360, 1111.45, 38.87
res7, 2370, 1096.92, 41.80
res7, 2380, 1135.20, 37.05
res7, 2390, 1127.29, 37.20
res7, 2400, 1106.49, 39.62
res7, 2410, 1121.59, 39.20
res7, 2420, 1117.19, 38.07
res7, 2430, 1106.69, 38.90
res7, 2440, 1103.39, 37.22
res7, 2450, 1114.59, 36.11
res7, 2460, 1096.90, 42.92
res7, 2470, 1085.89, 40.73
res7, 2480, 1126.09, 38.52
res7, 2490, 1091.29, 43.11
res7, 2500, 1124.64, 37.63
res7, 2510, 1111.23, 41.39
res7, 2520, 1059.99, 42.99
res7, 2530, 1134.59, 33.62
res7, 2540, 1081.19, 46.27
res7, 2550, 1115.99, 37.17
res7, 2560, 1083.39, 43.91
res7, 2570, 1102.89, 37.90
res7, 2580, 1118.08, 38.86
res7, 2590, 1132.69, 36.64
res7, 2600, 1100.09, 40.09
res7, 2610, 1116.29, 38.58
res7, 2620, 1128.80, 37.01
res7, 2630, 1124.89, 37.40
res7, 2640, 1128.97, 39.13
res7, 2650, 1087.90, 39.10
res7, 2660, 1098.09, 39.28
res7, 2670, 1124.47, 36.86
res7, 2680, 1099.78, 39.13
res7, 2690, 1125.82, 37.45
res7, 2700, 1064.69, 41.38
res7, 2710, 1069.19, 39.27
res7, 2720, 1118.99, 40.00
res7, 2730, 1117.99, 39.93
res7, 2740, 1126.36, 37.05
res7, 2750, 1124.41, 38.10
res7, 2760, 1053.59, 46.31
res7, 2770, 1122.69, 36.08
res7, 2780, 1127.00, 39.79
res7, 2790, 1106.09, 35.17
res7, 2800, 1130.19, 37.59
res7, 2810, 1077.89, 43.43
res7, 2820, 1092.19, 36.40
res7, 2830, 1070.59, 47.70
res7, 2840, 1108.59, 40.07
res7, 2850, 1130.50, 37.11
res7, 2860, 1084.09, 44.70
res7, 2870, 1097.89, 37.79
res7, 2880, 1125.19, 36.11
res7, 2890, 1070.29, 50.48
res7, 2900, 1125.29, 36.93
res7, 2910, 1083.57, 41.90
res7, 2920, 1103.31, 37.78
res7, 2930, 1118.10, 37.82
res7, 2940, 1108.19, 38.40
res7, 2950, 1091.99, 43.43
res7, 2960, 1063.75, 45.06
res7, 2970, 1097.22, 39.64
res7, 2980, 1120.19, 36.48
res7, 2990, 1098.99, 39.57
res7, 3000, 1129.39, 37.77
res7, 3010, 1058.07, 45.58
res7, 3020, 1105.51, 42.47
res7, 3030, 1090.59, 39.99
res7, 3040, 1099.96, 38.93
res7, 3050, 1079.41, 46.28
res7, 3060, 1075.18, 38.50
res7, 3070, 1117.89, 35.59
res7, 3080, 1074.79, 43.23
res7, 3090, 1099.29, 35.98
res7, 3100, 1074.79, 42.73
res7, 3110, 1110.99, 39.34
res7, 3120, 1115.39, 39.69
res7, 3130, 1080.99, 45.21
